banglore,chennai,delhi,faridabad,ghaziabad,gurgaon,hyderabad,mumbai,noida,pune,Don't Know,East,North,North-East,North-West,South,South-East,South-West,West,Borewell,Both,Corporation,Apartment,Gated Community,Independent Floor/builder Floor,Independent House/villa,Furnishing,Bathroom,Security,BHK,Parking,Age_Building,Balcony,Price_per_sqft,Area_transform,Rent_transform
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,12.0,5.521460917862246,54.772255750516614
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,4,1,9.5,6.684611727667927,87.17797887081348
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,2,0,9.333333333333334,6.620073206530356,83.66600265340756
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,7.4,6.214608098422191,60.8276253029822
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,2,3,2,0,11.176470588235293,6.745236349484363,97.46794344808964
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,1,3,3,2,1,3.6526946107784433,7.4205789054108005,78.10249675906654
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,3,1,3,3,2,2,3.8109756097560976,7.402451520818244,79.05694150420949
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,5,0,11.666666666666666,6.396929655216146,83.66600265340756
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,15.0,6.214608098422191,86.60254037844386
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,2,1,0,1,9.375,6.684611727667927,86.60254037844386
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,2,3,4,1,1.9852941176470589,6.522092798170152,36.742346141747674
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1,2,0,1.6,6.620073206530356,34.64101615137755
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,3,3,5,2,2.533333333333333,7.313220387090301,61.644140029689765
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,3,3,5,1,15.555555555555555,6.802394763324311,118.32159566199232
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,0,3,3,0,1,2.24,7.1308988302963465,52.91502622129181
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,5,0,3.375,6.684611727667927,51.96152422706632
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,2,3,3,1,2.6666666666666665,7.090076835776092,56.568542494923804
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,3,3,3,2,3.533333333333333,7.313220387090301,72.80109889280519
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1,1,0,9.444444444444445,6.802394763324311,92.19544457292888
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,2,1,2,2,1.75,7.090076835776092,45.8257569495584
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,3,3,2,3,11.152416356877323,7.20414929203594,122.47448713915891
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,3,2,2,3,3.2222222222222223,7.2078598714324755,65.95452979136459
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,2,1,2,0,12.0,6.907755278982137,109.54451150103323
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2,3,1,0,1.5555555555555556,6.802394763324311,37.416573867739416
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,2,0,2.7,6.214608098422191,36.742346141747674
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,2,3,2,1,16.0,6.907755278982137,126.49110640673517
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,1,3,3,4,1,10.0,7.24422751560335,118.32159566199232
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,2,3,2,1,4.355555555555555,7.025538314638521,70.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,3,5,0,13.333333333333334,7.090076835776092,126.49110640673517
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0,4,0,3.0,5.298317366548036,24.49489742783178
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,2,4,0,17.647058823529413,6.745236349484363,122.47448713915891
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,2,3,2,1,2.634054562558796,6.968850378341948,52.91502622129181
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,0,3,0,11.428571428571429,6.551080335043404,89.44271909999159
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1.1111111111111112,6.802394763324311,31.622776601683793
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,2,3,4,0,2.0,6.684611727667927,40.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,3,3,4,1,1.6818181818181819,7.003065458786462,43.01162633521314
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,5,1,16.25,5.991464547107982,80.62257748298549
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,2,3,2,2,4.386792452830188,6.966024187106113,68.19090848492928
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,3,0,1.5,6.214608098422191,27.386127875258307
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,0,2,3,2,0,13.636363636363637,7.003065458786462,122.47448713915891
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,3,1,3,3,2,1,12.0,7.313220387090301,134.16407864998737
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,1,2,0,10.582010582010582,6.628041376179533,89.44271909999159
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,2,1,3,0,1.7272727272727273,7.003065458786462,43.58898943540674
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,3,2,0,2.1875,6.684611727667927,41.83300132670378
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,2,0,11.0,6.214608098422191,74.16198487095663
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,0,3,3,2,1,14.4,7.1308988302963465,134.16407864998737
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,1,2,2,12.631578947368421,6.856461984594587,109.54451150103323
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,4,0,13.636363636363637,6.309918278226516,86.60254037844386
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,2,3,5,1,9.090909090909092,7.003065458786462,100.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,3,0,12.0,6.214608098422191,77.45966692414834
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,1,2,3,2,2,3.8319941563184807,7.221835825288449,72.42927584892728
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3,1,3,2,1,2,3.4782608695652173,7.45298232946546,77.45966692414834
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,1,3,3,2,2,14.838709677419354,7.346010209913293,151.65750888103102
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,5,1,10.909090909090908,6.309918278226516,77.45966692414834
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,3,3,3,0,1.7692307692307692,7.170119543449628,47.958315233127195
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,2,3,2,1,2.2,6.907755278982137,46.9041575982343
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,2,3,5,3,14.705882352941176,6.745236349484363,111.80339887498948
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2,3,3,0,12.5,6.684611727667927,100.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,3,3,2,1,1.6666666666666667,7.090076835776092,44.721359549995796
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,1,5,1,2.25,6.684611727667927,42.42640687119285
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,3,3,1,14.375,6.684611727667927,107.23805294763608
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,2,0,2.888888888888889,6.1092475827643655,36.05551275463989
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,1,4,3,5,2,4.416666666666667,7.783224016336037,102.95630140987001
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,1,2,2,2,2,4.666666666666667,6.956545443151569,70.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,0,2,3,3,1,11.627906976744185,6.980075940561763,111.80339887498948
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,3,1,17.5,5.991464547107982,83.66600265340756
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,1,2,3,2,2,3.2,6.907755278982137,56.568542494923804
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,0,2,3,2,1,2.111111111111111,6.802394763324311,43.58898943540674
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,2,3,4,1,12.5,7.090076835776092,122.47448713915891
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,1,3,0,17.5,6.684611727667927,118.32159566199232
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2,1,2,1,3,2,2.1333333333333333,6.620073206530356,40.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,2,2,5,0,1.6666666666666667,6.802394763324311,38.72983346207417
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,2,0,2.6666666666666665,5.703782474656201,28.284271247461902
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,1,3,1,2.230769230769231,6.476972362889683,38.07886552931954
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,4,0,2.7,6.214608098422191,36.742346141747674
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,3,1,13.333333333333334,6.396929655216146,89.44271909999159
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,1,1,0,1.2,6.907755278982137,34.64101615137755
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,2,1,3,0,0.6666666666666666,6.620073206530356,22.360679774997898
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2,0,2,1,4,1,1.3,6.907755278982137,36.05551275463989
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,3,0,4,0,11.818181818181818,7.003065458786462,114.0175425099138
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,3,0,3,3,5,3,12.857142857142858,7.24422751560335,134.16407864998737
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,3,0,15.0,6.396929655216146,94.86832980505137
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,3,1,15.0,5.991464547107982,77.45966692414834
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,3,2,22.857142857142858,5.857933154483459,89.44271909999159
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,1,3,3,3,1,2.0306859205776173,7.010311867307229,47.43416490252569
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,2,0,2,3,2,1,3.076923076923077,6.476972362889683,44.721359549995796
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,2,1,1,0,16.0,6.620073206530356,109.54451150103323
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,3,5,1,15.0,6.684611727667927,109.54451150103323
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,1,5,0,7.5,7.090076835776092,94.86832980505137
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,5,0,21.50537634408602,6.478509642208569,118.32159566199232
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,10.666666666666666,6.620073206530356,89.44271909999159
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,3,2,1,15.555555555555555,6.802394763324311,118.32159566199232
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,1,4,1,1.625,7.090076835776092,44.15880433163923
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2,0,2,1,1,0,15.0,6.907755278982137,122.47448713915891
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,1,2,0,1.4666666666666666,6.620073206530356,33.166247903554
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,0,3,3,2,0,1.6153846153846154,7.170119543449628,45.8257569495584
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,3,1,14.444444444444445,6.1092475827643655,80.62257748298549
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,3,1,11.428571428571429,6.551080335043404,89.44271909999159
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,1,2,0,10.0,6.802394763324311,94.86832980505137
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,1,4,0,7.083333333333333,7.090076835776092,92.19544457292888
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,2,0,14.0,5.521460917862246,59.16079783099616
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,3,1,1.625,5.991464547107982,25.495097567963924
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,3,3,0,2.1538461538461537,6.882437470997847,45.8257569495584
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,3,0,13.0,6.214608098422191,80.62257748298549
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,5,0,16.666666666666668,6.396929655216146,100.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,2,0,2,3,2,2,3.388888888888889,6.802394763324311,55.226805085936306
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,5,0,8.333333333333334,6.396929655216146,70.71067811865476
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,2,1,2,0,1.875,6.684611727667927,38.72983346207417
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,2,3,4,1,10.718113612004288,6.838405200847344,100.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,3,3,3,2.4444444444444446,6.802394763324311,46.9041575982343
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,1,2,0,3.1578947368421053,6.856461984594587,54.772255750516614
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,1,4,0,2.3846153846153846,6.476972362889683,39.370039370059054
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,2,1,4,0,1.1776470588235295,6.745236349484363,31.63858403911275
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,2,3,3,1,21.428571428571427,6.551080335043404,122.47448713915891
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,4,0,4.0,5.703782474656201,34.64101615137755
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,15.0,5.991464547107982,77.45966692414834
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,3,1,3,3,2,2,3.4285714285714284,7.362010551259734,73.48469228349535
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,3,3,0,11.0,6.907755278982137,104.88088481701516
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,1,2,0,1.3333333333333333,6.620073206530356,31.622776601683793
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,2,1,11.428571428571429,6.551080335043404,89.44271909999159
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,1,2,3,4,2,4.064171122994653,6.840546529288687,61.644140029689765
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,2,3,3,2,4.707792207792208,6.646390514847729,60.207972893961475
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,0,1,1,3,1,10.714285714285714,6.551080335043404,86.60254037844386
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,2,3,2,1,4.163424124513619,7.158513997329321,73.14369419163897
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,1,2,2,1,1,4.25,6.907755278982137,65.19202405202648
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,1,2,0,1.5833333333333333,6.396929655216146,30.822070014844883
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,3,3,4,3,10.0,7.24422751560335,118.32159566199232
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,2,0,2.125,5.991464547107982,29.154759474226502
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,5,0,2.6666666666666665,6.1092475827643655,34.64101615137755
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,2,0,10.0,6.684611727667927,89.44271909999159
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,4,1,1.5,6.396929655216146,30.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,13.333333333333334,6.1092475827643655,77.45966692414834
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,3,3,2,1,1.3077593722755012,7.044905117129371,38.72983346207417
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,1,5,0,21.25,5.991464547107982,92.19544457292888
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,2,1,3,1,1.7777777777777777,6.802394763324311,40.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,2,3,4,1,13.333333333333334,6.620073206530356,100.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,3,2,0,23.333333333333332,5.703782474656201,83.66600265340756
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,3,5,0,2.051282051282051,6.659293919683638,40.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,1,3,0,12.5,6.684611727667927,100.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,0,3,3,2,1,1.9615384615384615,7.170119543449628,50.49752469181039
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,3,1,1.5384615384615385,6.476972362889683,31.622776601683793
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,2,1,1.7699115044247788,6.336825731146441,31.622776601683793
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,3,1,3,3,2,2,3.678304239401496,7.38025578842646,76.81145747868608
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,4,0,12.096774193548388,6.429719478039138,86.60254037844386
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2,0,2,1,2,0,1.3663157894736842,6.856461984594587,36.02776706930364
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,3,5,0,2.8279181708784598,6.7226297948554485,48.47679857416329
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,2,1,1,2,1.5333333333333334,6.620073206530356,33.91164991562634
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,3,5,3,13.043478260869565,7.047517221357296,122.47448713915891
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,4,1,12.5,6.396929655216146,86.60254037844386
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,1,5,1,2.4444444444444446,6.802394763324311,46.9041575982343
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,5,1,1.5384615384615385,6.476972362889683,31.622776601683793
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,3,2,0,3.2,5.521460917862246,28.284271247461902
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,3,2,0,3.2,5.521460917862246,28.284271247461902
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,1,3,2,5,3,4.591265397536394,7.487733761436444,90.55385138137417
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,1,3,3,4,3,4.29553264604811,7.465082736399547,86.60254037844386
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,2,3,2,0,18.5,6.907755278982137,136.01470508735443
